target_id,disease_id,transition_year,outcome
ENSG00000121807,EFO_0003929,2004,False
ENSG00000137267,EFO_0010282,1996,False
ENSG00000122194,HP_0100806,2012,True
ENSG00000169252,MONDO_0007254,2014,False
ENSG00000187266,EFO_0000183,1995,False
ENSG00000164692,EFO_0003966,2004,False
ENSG00000130816,EFO_0000198,1998,True
ENSG00000113721,EFO_0003032,2005,False
ENSG00000165264,EFO_0000365,2012,False
ENSG00000162733,EFO_0000519,2015,False
ENSG00000111144,MONDO_0009061,2015,False
ENSG00000113161,EFO_0000519,2014,False
ENSG00000166206,EFO_0003855,2010,False
ENSG00000061918,EFO_0008585,2006,False
ENSG00000186010,EFO_0003940,2015,False
ENSG00000198400,MONDO_0004992,2014,False
ENSG00000165264,EFO_1001901,2014,False
ENSG00000068078,MONDO_0004975,2006,True
ENSG00000171720,EFO_0000211,2001,True
ENSG00000170425,EFO_0007444,2002,False
ENSG00000095303,EFO_0003917,2012,True
ENSG00000139874,EFO_0003099,2004,False
ENSG00000167986,EFO_0003047,2009,False
ENSG00000171873,HP_0012531,2006,True
ENSG00000151366,EFO_0000616,2012,False
ENSG00000137285,EFO_1001094,2014,False
ENSG00000121879,MONDO_0007576,2013,False
ENSG00000145675,EFO_1000581,2014,False
ENSG00000198763,EFO_0000095,2012,False
ENSG00000196557,HP_0003419,2004,False
ENSG00000134853,MONDO_0004976,2013,False
ENSG00000137673,MONDO_0017816,2014,False
ENSG00000128052,EFO_0007331,2006,False
ENSG00000141506,EFO_0000519,2011,False
ENSG00000186716,EFO_0000760,2006,False
ENSG00000075461,MONDO_0011382,2013,False
ENSG00000128602,EFO_0000616,2014,False
ENSG00000081052,EFO_0009321,2006,False
ENSG00000128052,EFO_1000453,2006,False
ENSG00000137267,EFO_0000685,2002,False
ENSG00000178999,EFO_0000565,2006,False
ENSG00000261456,MONDO_0003890,2012,False
ENSG00000113580,HP_0002027,2012,False
ENSG00000062822,EFO_0001075,2002,True
ENSG00000171552,EFO_0000095,2010,False
ENSG00000113721,MONDO_0002087,2007,False
ENSG00000120907,EFO_0005669,2007,False
ENSG00000130595,EFO_0003876,2010,False
ENSG00000147168,EFO_0000384,2013,False
ENSG00000132155,MONDO_0005575,2015,True
ENSG00000100764,EFO_1001951,2002,False
ENSG00000197122,EFO_0002617,2014,False
ENSG00000112964,EFO_0008525,2007,False
ENSG00000069696,MONDO_0043510,2010,False
ENSG00000222028,MONDO_0020547,2015,False
ENSG00000160194,EFO_1001121,2011,True
ENSG00000069696,EFO_0000712,2010,False
ENSG00000183317,MONDO_0008315,2008,False
ENSG00000077092,EFO_0009259,2004,False
ENSG00000177084,MONDO_0021063,2004,False
ENSG00000011677,MONDO_0001039,2012,False
ENSG00000152402,EFO_0003060,2006,False
ENSG00000175482,EFO_0000228,2005,False
ENSG00000277791,MONDO_0002367,2013,False
ENSG00000196591,EFO_0000574,2004,True
ENSG00000198033,EFO_0003891,2001,False
ENSG00000213619,EFO_0001073,2000,True
ENSG00000159110,EFO_0000339,1998,True
ENSG00000108840,EFO_0002913,2001,False
ENSG00000169032,MONDO_0005575,2002,True
ENSG00000115159,HP_0000855,2004,True
ENSG00000153253,EFO_1001898,2014,False
ENSG00000113721,MONDO_0003060,2014,False
ENSG00000198033,EFO_0005922,2011,True
ENSG00000182578,MONDO_0002158,2007,False
ENSG00000131759,EFO_0005761,2010,False
ENSG00000167553,EFO_0002617,2005,True
ENSG00000145888,MONDO_0002492,2014,False
ENSG00000163394,EFO_0008533,2006,False
ENSG00000198033,EFO_0000178,2013,False
ENSG00000122025,MONDO_0024503,2011,False
ENSG00000116678,EFO_1000727,2000,False
ENSG00000077514,EFO_1001956,2013,False
ENSG00000137267,EFO_0003893,1995,True
ENSG00000167552,EFO_0002617,2005,True
ENSG00000171557,HP_0002140,2007,False
ENSG00000178394,EFO_0004714,2012,False
ENSG00000167552,EFO_0002938,2010,False
ENSG00000112715,MONDO_0007576,2004,False
ENSG00000145864,EFO_0002610,2004,True
ENSG00000166136,Orphanet_309005,2006,True
ENSG00000120889,EFO_0005952,2008,False
ENSG00000073756,MONDO_0005090,2003,False
ENSG00000152086,EFO_0003817,2010,False
ENSG00000183454,HP_0012735,2009,True
ENSG00000282608,MONDO_0005041,2010,False
ENSG00000198056,MONDO_0000430,2013,False
ENSG00000091831,EFO_1000158,1999,False
ENSG00000136546,EFO_0006911,2011,False
ENSG00000196876,MONDO_0043797,2004,False
ENSG00000142208,EFO_0001378,2013,False
ENSG00000115758,MONDO_0008315,1998,False
ENSG00000198033,EFO_1000616,2015,False
ENSG00000158864,EFO_0000616,2012,False
ENSG00000150594,EFO_0005669,2007,False
ENSG00000119630,EFO_0002501,2006,False
ENSG00000104833,EFO_0000685,2002,False
ENSG00000182866,EFO_1001968,2011,True
ENSG00000187730,EFO_0008583,2009,False
ENSG00000151623,MONDO_0004169,2004,False
ENSG00000185313,MONDO_0005180,2004,False
ENSG00000136573,EFO_0000222,2007,True
ENSG00000149295,EFO_0007453,2007,True
ENSG00000274286,EFO_0004278,2006,False
ENSG00000108821,EFO_1000941,2006,False
ENSG00000131747,EFO_0004252,2004,False
ENSG00000097007,MONDO_0003060,2014,False
ENSG00000132915,EFO_1001375,2011,False
ENSG00000095303,EFO_0003913,2007,True
ENSG00000168412,EFO_0003768,2015,False
ENSG00000102524,EFO_0000685,2003,True
ENSG00000132170,EFO_0001422,2005,False
ENSG00000154678,EFO_0003884,2010,False
ENSG00000113721,EFO_0000313,2007,True
ENSG00000145242,MONDO_0002108,2004,True
ENSG00000170906,EFO_0001361,2011,False
ENSG00000198886,EFO_0000649,2013,False
ENSG00000121879,MONDO_0005575,2012,False
ENSG00000096384,MONDO_0007254,2005,False
ENSG00000138735,MONDO_0004976,2014,False
ENSG00000137285,MONDO_0005090,2007,False
ENSG00000167986,EFO_0000717,2012,False
ENSG00000167535,MONDO_0004986,2015,False
ENSG00000114859,EFO_0000666,2008,False
ENSG00000077092,EFO_0003060,2007,True
ENSG00000102755,EFO_0000691,2000,True
ENSG00000037280,EFO_1000576,2015,False
ENSG00000132170,EFO_0003060,2008,False
ENSG00000157404,EFO_0005540,2014,False
ENSG00000148229,MONDO_0021063,2004,False
ENSG00000292357,EFO_0001378,2002,False
ENSG00000112541,EFO_0005046,2011,False
ENSG00000132965,MONDO_0004979,2008,False
ENSG00000082175,MONDO_0800026,2011,False
ENSG00000198056,EFO_0003891,2001,True
ENSG00000104267,EFO_0005203,2003,False
ENSG00000136160,EFO_0000768,2003,True
ENSG00000163873,EFO_0002610,2004,True
ENSG00000105640,MONDO_0010602,2009,False
ENSG00000102755,MONDO_0021063,2015,True
ENSG00000258947,HP_0100543,2006,False
ENSG00000066468,MONDO_0810000,2007,False
ENSG00000153956,EFO_0007191,2006,False
ENSG00000014138,MONDO_0002974,2000,True
ENSG00000160752,EFO_0000649,2009,False
ENSG00000169313,EFO_0002950,2012,False
ENSG00000134640,MONDO_0005475,2008,False
ENSG00000169432,HP_0000020,2007,False
ENSG00000077782,MONDO_0007576,2013,True
ENSG00000111424,EFO_1001152,2000,False
ENSG00000172572,EFO_0005774,2011,False
ENSG00000119630,EFO_0003833,2006,False
ENSG00000176105,MONDO_0810000,2007,False
ENSG00000212907,HP_0012115,2003,False
ENSG00000113263,EFO_1001968,2011,True
ENSG00000196411,EFO_1001496,2015,False
ENSG00000198785,EFO_0005762,2004,True
ENSG00000167658,EFO_0000565,2001,False
ENSG00000152086,EFO_0007362,2004,False
ENSG00000149305,MONDO_0002009,2007,False
ENSG00000101213,EFO_0000616,2015,False
ENSG00000261456,MONDO_0001187,1996,True
ENSG00000141506,MONDO_0008170,2013,False
ENSG00000109158,EFO_0001074,2010,False
ENSG00000156973,HP_0001397,2013,False
ENSG00000123416,EFO_1001901,2002,False
ENSG00000164258,EFO_0000519,2015,False
ENSG00000112715,EFO_0005952,2008,False
ENSG00000167553,EFO_0000178,2013,False
ENSG00000211891,HP_0100582,2006,True
ENSG00000159131,EFO_1000576,2005,False
ENSG00000037280,EFO_0003968,2011,True
ENSG00000167553,EFO_0003863,2000,True
ENSG00000101182,MONDO_0002120,2015,False
ENSG00000164129,EFO_0001073,2002,True
ENSG00000128609,MONDO_0005575,2012,True
ENSG00000205155,EFO_0001378,2010,False
ENSG00000105640,MONDO_0009061,2005,True
ENSG00000120949,EFO_0000514,2013,False
ENSG00000185633,HP_0001397,2004,True
ENSG00000111424,MONDO_0005148,2006,True
ENSG00000197122,MONDO_0002108,2004,True
ENSG00000141506,EFO_0000095,2015,False
ENSG00000140443,EFO_0004260,2008,False
ENSG00000112715,MONDO_0002120,2006,False
ENSG00000037280,MONDO_0002108,2004,True
ENSG00000108107,MONDO_0004736,2010,False
ENSG00000112715,MONDO_0008315,2001,True
ENSG00000159110,EFO_0000180,2013,False
ENSG00000101868,EFO_0003929,2006,False
ENSG00000222028,MONDO_0018906,2013,False
ENSG00000037280,EFO_1001513,2010,False
ENSG00000167325,MONDO_0002974,2000,True
ENSG00000077782,MONDO_0015277,2014,False
ENSG00000165264,EFO_0003884,2014,False
ENSG00000077514,MONDO_0005575,2000,False
ENSG00000142627,MONDO_0002367,2008,False
ENSG00000088832,EFO_0002618,2005,False
ENSG00000109158,EFO_0008583,2009,False
ENSG00000183454,EFO_0000555,2003,False
ENSG00000105639,MONDO_0020547,2014,False
ENSG00000163285,MONDO_0021698,1997,False
ENSG00000174444,MONDO_0009061,2005,True
ENSG00000116329,HP_0012076,1998,True
ENSG00000100764,EFO_0009441,2011,False
ENSG00000113161,MONDO_0008170,2003,False
ENSG00000178127,EFO_0001073,2000,True
ENSG00000112062,EFO_0004719,2007,False
ENSG00000189043,MONDO_0005575,2012,True
ENSG00000168539,MONDO_0004985,2006,False
ENSG00000102524,EFO_0007160,2013,False
ENSG00000113161,EFO_0004616,2012,False
ENSG00000113231,HP_0001397,2013,False
ENSG00000113721,EFO_0001365,2015,False
ENSG00000141837,HP_0003419,2004,False
ENSG00000168653,EFO_0000095,2012,False
ENSG00000153956,EFO_0000342,2008,False
ENSG00000128052,EFO_0009606,2007,False
ENSG00000113161,EFO_0004319,2015,False
ENSG00000109390,EFO_0003940,2015,False
ENSG00000119535,EFO_0000702,2004,False
ENSG00000104833,EFO_0005088,2015,False
ENSG00000157764,EFO_0004212,2013,False
ENSG00000170425,MONDO_0004992,2014,False
ENSG00000140990,EFO_0004593,2005,True
ENSG00000204291,EFO_0000712,2005,False
ENSG00000186716,EFO_0000571,2013,False
ENSG00000274286,EFO_1001904,2010,False
ENSG00000182866,EFO_1000613,2011,False
ENSG00000163288,EFO_0008568,2001,True
ENSG00000142166,EFO_0002429,2004,True
ENSG00000061918,MONDO_0011382,2004,False
ENSG00000136807,EFO_0000691,2000,False
ENSG00000004779,EFO_0000195,2003,True
ENSG00000143801,EFO_0003869,2015,False
ENSG00000142627,MONDO_0007254,2006,False
ENSG00000113721,EFO_0000708,2011,False
ENSG00000165731,MONDO_0019312,2014,False
ENSG00000196611,EFO_1000906,2007,False
ENSG00000128609,EFO_1000657,2015,False
ENSG00000137285,MONDO_0003000,2010,False
ENSG00000144891,MONDO_0004975,2014,False
ENSG00000215018,EFO_0009085,2005,False
ENSG00000027075,EFO_0000222,2012,True
ENSG00000102755,MONDO_0011934,2010,False
ENSG00000105976,EFO_0003897,2014,False
ENSG00000102057,EFO_0007292,2002,False
ENSG00000160013,EFO_0000768,2008,False
ENSG00000113448,EFO_0000685,2005,False
ENSG00000183648,HP_0000842,2000,False
ENSG00000258947,EFO_1001968,2001,True
ENSG00000228716,EFO_1000318,1995,False
ENSG00000120156,EFO_0000365,2011,False
ENSG00000115286,EFO_0004142,2012,False
ENSG00000095303,EFO_1001158,2015,False
ENSG00000157404,MONDO_0005149,2007,False
ENSG00000167553,EFO_0000365,2002,False
ENSG00000117013,EFO_0007405,2011,False
ENSG00000177084,EFO_1001779,2006,False
ENSG00000101162,EFO_0003968,2010,False
ENSG00000101336,EFO_0000673,2007,True
ENSG00000101868,MONDO_0001187,1999,True
ENSG00000075461,EFO_0000474,1997,True
ENSG00000102001,EFO_0002610,1998,False
ENSG00000113721,MONDO_0018975,2006,False
ENSG00000156738,MONDO_0017278,2007,False
ENSG00000182580,EFO_0009708,2002,False
ENSG00000082556,MONDO_0013189,2008,False
ENSG00000147684,EFO_0002617,2011,False
ENSG00000161509,EFO_0000512,2013,False
ENSG00000146143,EFO_1001968,2012,True
ENSG00000171560,HP_0002647,2013,False
ENSG00000119535,EFO_0003060,2001,True
ENSG00000097007,EFO_1000158,2002,False
ENSG00000168539,MONDO_0004975,1999,False
ENSG00000102287,EFO_0000400,2008,False
ENSG00000176014,EFO_0002618,1998,True
ENSG00000022355,EFO_0001358,2002,False
ENSG00000113161,MONDO_0002492,2008,False
ENSG00000131747,MONDO_0000873,2004,False
ENSG00000105639,EFO_0001378,2008,False
ENSG00000178394,EFO_0001072,2012,False
ENSG00000180616,MONDO_0008315,2004,False
ENSG00000165995,HP_0003419,2004,False
ENSG00000169442,EFO_0009441,2003,False
ENSG00000196569,EFO_0000712,2005,False
ENSG00000139842,EFO_1001469,2007,True
ENSG00000101162,EFO_0005922,2011,True
ENSG00000106804,MONDO_0004784,2007,False
ENSG00000125691,MONDO_0010311,2008,False
ENSG00000171132,EFO_0010134,2007,False
ENSG00000198793,EFO_0000574,2011,False
ENSG00000105737,EFO_0007191,2009,False
ENSG00000188229,EFO_0003833,1998,False
ENSG00000110092,EFO_0000305,2015,False
ENSG00000186642,EFO_0000319,2012,False
ENSG00000073756,EFO_0009625,1999,False
ENSG00000102001,MONDO_0005147,2015,False
ENSG00000187730,EFO_0002610,2004,True
ENSG00000112164,MONDO_0005148,2000,True
ENSG00000008018,MONDO_0002120,2015,False
ENSG00000186642,EFO_0005046,2011,False
ENSG00000091831,MONDO_0005277,2001,False
ENSG00000137673,EFO_0004129,2010,False
ENSG00000125675,EFO_0004329,2015,False
ENSG00000166501,EFO_0007359,2005,False
ENSG00000135446,EFO_0000574,1997,False
ENSG00000149403,EFO_0000195,2011,False
ENSG00000188229,EFO_0006318,2013,False
ENSG00000100519,MONDO_0020547,2015,False
ENSG00000091831,MONDO_0018919,2006,False
ENSG00000101204,EFO_0000691,2006,False
ENSG00000160752,MONDO_0000845,2007,False
ENSG00000105976,MONDO_0008315,2012,False
ENSG00000189221,EFO_0005762,2008,False
ENSG00000136160,EFO_0000537,2004,True
ENSG00000112715,EFO_0003839,2005,True
ENSG00000261456,EFO_0003968,2010,False
ENSG00000212907,MONDO_0008315,2005,True
ENSG00000073756,MONDO_0007576,2000,True
ENSG00000080815,MONDO_0007254,2015,False
ENSG00000133256,MONDO_0002009,2012,False
ENSG00000101868,EFO_1000157,2001,False
ENSG00000104833,MONDO_0019037,2010,False
ENSG00000108840,MONDO_0008170,2005,False
ENSG00000119013,EFO_0003884,2014,False
ENSG00000082175,EFO_0001075,2008,False
ENSG00000014257,EFO_0000196,2013,False
ENSG00000267855,EFO_0000616,2012,False
ENSG00000068024,EFO_1000576,2007,False
ENSG00000170989,EFO_1001231,2013,False
ENSG00000151834,MONDO_0002050,2013,True
ENSG00000088832,EFO_1000764,2007,True
ENSG00000188229,EFO_0000514,2000,False
ENSG00000198033,EFO_0003817,2010,False
ENSG00000077782,MONDO_0008667,2012,False
ENSG00000154229,EFO_0007359,2005,False
ENSG00000188229,EFO_0003085,2014,False
ENSG00000112715,EFO_0000313,2008,False
ENSG00000167325,EFO_0000222,2002,True
ENSG00000108576,MONDO_0004975,2003,True
ENSG00000198695,MONDO_0001187,2015,False
ENSG00000146648,MONDO_0036501,2011,False
ENSG00000114013,HP_0000093,2015,False
ENSG00000261456,EFO_0008528,2012,False
ENSG00000134962,EFO_0000400,2013,False
ENSG00000007314,EFO_0005687,2006,True
ENSG00000111816,MONDO_0008315,2007,False
ENSG00000185633,EFO_0000519,2015,False
ENSG00000168653,Orphanet_309005,2006,True
ENSG00000101868,MONDO_0005575,2000,False
ENSG00000170906,EFO_0002950,2010,True
ENSG00000162733,EFO_0000756,2015,False
ENSG00000166501,EFO_0000401,2002,False
ENSG00000115159,EFO_0000196,2013,False
ENSG00000100985,EFO_0000384,2015,False
ENSG00000116032,HP_0000486,2004,False
ENSG00000198755,MONDO_0010604,2009,False
ENSG00000180914,EFO_0000545,2012,True
ENSG00000123416,EFO_1000566,2014,False
ENSG00000136244,EFO_1001904,2011,False
ENSG00000162733,EFO_1000657,2015,False
ENSG00000125910,MONDO_0005301,2003,True
ENSG00000095303,EFO_0000464,2014,False
ENSG00000130706,MONDO_0008315,2004,False
ENSG00000240065,EFO_0009441,2011,False
ENSG00000128052,EFO_0000313,2008,True
ENSG00000137267,EFO_0007352,2015,False
ENSG00000198763,MONDO_0001187,2015,False
ENSG00000140009,EFO_0002621,2001,True
ENSG00000100387,EFO_0003047,2009,False
ENSG00000196639,EFO_0009373,2010,False
ENSG00000148408,EFO_0000512,2013,False
ENSG00000184588,MONDO_0004822,2012,True
ENSG00000188153,MONDO_0008231,2008,True
ENSG00000147123,MONDO_0007254,2009,True
ENSG00000112294,MONDO_0007254,2014,False
ENSG00000132155,MONDO_0018531,2010,True
ENSG00000100346,EFO_0005323,2014,False
ENSG00000153956,EFO_0003768,2007,False
ENSG00000198033,EFO_0003893,1995,True
ENSG00000069696,EFO_0009267,2005,True
ENSG00000161970,MONDO_0010311,2008,False
ENSG00000149452,EFO_1001207,2013,False
ENSG00000109390,EFO_0000589,2004,True
ENSG00000113580,EFO_0003869,2009,False
ENSG00000197122,EFO_0000389,2009,False
ENSG00000021826,MONDO_0019052,2008,False
ENSG00000170889,MONDO_0004736,2010,False
ENSG00000185313,MONDO_0000437,2010,False
ENSG00000113161,HP_0001258,2015,False
ENSG00000113851,EFO_0000616,1998,True
ENSG00000109158,HP_0011868,2001,False
ENSG00000198223,EFO_0006861,2004,False
ENSG00000122194,MONDO_0001187,2013,False
ENSG00000106628,EFO_0000621,2011,False
ENSG00000006638,MONDO_0004979,2005,False
ENSG00000106348,EFO_0000685,2013,False
ENSG00000106628,EFO_0000514,2004,False
ENSG00000100429,EFO_0000641,2004,False
ENSG00000171848,HP_0100727,2007,False
ENSG00000175166,MONDO_0018906,2013,False
ENSG00000198431,EFO_0000224,2004,True
ENSG00000143799,EFO_0000514,2015,False
ENSG00000136531,EFO_0020975,2015,False
ENSG00000109390,HP_0100543,2008,False
ENSG00000112062,EFO_0000676,2001,False
ENSG00000101162,EFO_0000275,2013,True
ENSG00000153956,EFO_0005687,2003,True
ENSG00000157764,EFO_0001378,2006,False
ENSG00000130414,EFO_0000365,2012,False
ENSG00000212907,EFO_0000519,2015,False
ENSG00000151834,EFO_0000565,2011,False
ENSG00000112715,EFO_0006859,2005,False
ENSG00000139053,MONDO_0011382,2005,False
ENSG00000120251,EFO_0004701,2006,False
ENSG00000130414,EFO_1000657,2015,False
ENSG00000198886,EFO_0000182,2015,False
ENSG00000142627,EFO_0000708,2011,False
ENSG00000101162,EFO_1001512,2007,False
ENSG00000167986,EFO_0002913,2010,False
ENSG00000102755,EFO_1001951,2012,False
ENSG00000205220,MONDO_0002367,2013,False
ENSG00000092969,EFO_0004236,2012,False
ENSG00000128052,HP_0001541,2007,False
ENSG00000123416,EFO_0003780,2002,False
ENSG00000104833,EFO_0000702,2006,False
ENSG00000073756,EFO_0003060,2003,True
ENSG00000198033,EFO_0006318,2013,False
ENSG00000140443,MONDO_0007254,2009,False
ENSG00000170425,EFO_0000565,1999,False
ENSG00000120156,MONDO_0011719,2010,True
ENSG00000061273,EFO_0002892,2010,False
ENSG00000100567,MONDO_0002367,2013,False
ENSG00000152086,EFO_0000211,2001,True
ENSG00000168653,EFO_0000616,2012,False
ENSG00000132639,HP_0012532,2014,False
ENSG00000143801,EFO_1000251,2010,False
ENSG00000120907,MONDO_0024647,2010,False
ENSG00000130433,MONDO_0005277,2008,False
ENSG00000177301,EFO_0005542,2011,False
ENSG00000163599,EFO_1000403,2004,False
ENSG00000095464,MONDO_0008867,2013,False
ENSG00000165916,MONDO_0008315,2004,False
ENSG00000113721,EFO_0000503,2004,False
ENSG00000142627,MONDO_0007576,2013,True
ENSG00000164342,EFO_0000764,2001,False
ENSG00000162736,EFO_0001075,2010,False
ENSG00000122025,EFO_0000181,2006,False
ENSG00000105650,MONDO_0007078,2015,False
ENSG00000128039,EFO_0000196,2014,False
ENSG00000048392,MONDO_0003060,2002,True
ENSG00000129484,EFO_0000616,2014,False
ENSG00000184983,EFO_0000616,2012,False
ENSG00000139842,MONDO_0007254,2001,False
ENSG00000172572,MONDO_0005149,2006,False
ENSG00000054219,EFO_0003060,2015,False
ENSG00000142627,EFO_1001949,2015,False
ENSG00000117400,EFO_0006927,2012,True
ENSG00000113851,EFO_0004289,2000,False
ENSG00000048392,MONDO_0007254,1997,True
ENSG00000113580,EFO_0000278,2011,False
ENSG00000136521,HP_0100543,2008,False
ENSG00000168356,EFO_0000764,2005,False
ENSG00000167434,EFO_0001358,2002,False
ENSG00000174886,EFO_0002617,2011,False
ENSG00000171408,EFO_1001486,2010,False
ENSG00000160191,HP_0001397,2013,False
ENSG00000187554,MONDO_0005575,2015,False
ENSG00000198785,HP_0012735,2009,False
ENSG00000166206,EFO_0009267,2010,True
ENSG00000198056,EFO_0003929,2006,False
ENSG00000081248,EFO_0003884,2007,False
ENSG00000090266,EFO_0000365,2012,False
ENSG00000125356,EFO_0001075,2014,False
ENSG00000267534,MONDO_0005301,2003,True
ENSG00000170214,EFO_0000474,2008,False
ENSG00000149806,MONDO_0010311,2008,False
ENSG00000101868,MONDO_0002367,1998,False
ENSG00000083845,MONDO_0010602,2009,False
ENSG00000164182,MONDO_0011962,2013,False
ENSG00000134853,EFO_0000389,2006,False
ENSG00000213694,EFO_0000676,2013,False
ENSG00000167553,EFO_0000514,2000,False
ENSG00000198918,MONDO_0010679,2005,True
ENSG00000146648,EFO_0000616,2004,True
ENSG00000146648,MONDO_0020690,2001,False
ENSG00000142319,MONDO_0002009,2001,True
ENSG00000087586,EFO_0000565,2006,False
ENSG00000134058,MONDO_0011962,2001,False
ENSG00000007314,EFO_1001909,2013,False
ENSG00000100385,EFO_0000389,1995,True
ENSG00000168356,EFO_0005687,2006,True
ENSG00000184983,EFO_0000228,2013,False
ENSG00000157404,EFO_1000045,2010,False
ENSG00000100385,EFO_0000756,1998,True
ENSG00000239732,MONDO_0015104,2006,False
ENSG00000171720,EFO_1000581,2007,False
ENSG00000101162,EFO_0004264,2014,False
ENSG00000136546,EFO_0000764,2005,False
ENSG00000167553,MONDO_0005575,2001,False
ENSG00000123360,EFO_1001486,2010,False
ENSG00000044524,EFO_0009708,2002,False
ENSG00000132639,EFO_1001466,2005,False
ENSG00000175482,EFO_0000365,2011,False
ENSG00000102001,EFO_0004214,2011,False
ENSG00000146648,EFO_0004142,2002,True
ENSG00000120889,MONDO_0008170,2009,False
ENSG00000144285,EFO_0001358,2002,False
ENSG00000147123,EFO_0000649,2013,False
ENSG00000150093,EFO_0000685,2004,False
ENSG00000187730,HP_0000486,2004,False
ENSG00000189043,MONDO_0001187,2015,False
ENSG00000165806,HP_0001395,2014,False
ENSG00000157404,EFO_0003897,2006,False
ENSG00000198786,EFO_0003884,2014,False
ENSG00000102755,EFO_0007143,2009,False
ENSG00000113580,EFO_0022597,2002,False
ENSG00000139842,EFO_1001998,2003,False
ENSG00000140990,MONDO_0008315,2005,True
ENSG00000119535,EFO_0005952,2002,True
ENSG00000174886,EFO_0001361,2011,False
ENSG00000113161,MONDO_0010035,2003,False
ENSG00000120251,EFO_0000400,2008,False
ENSG00000176014,EFO_0005537,2012,True
ENSG00000151366,EFO_0000660,2000,True
ENSG00000088832,EFO_0006859,2009,False
ENSG00000130816,EFO_0004252,2015,False
ENSG00000198785,MONDO_0007739,2011,False
ENSG00000096968,EFO_1001467,2002,False
ENSG00000147099,EFO_0000183,2006,True
ENSG00000196296,MONDO_0008315,2013,False
ENSG00000186716,MONDO_0018975,2006,False
ENSG00000153956,EFO_0000555,2010,False
ENSG00000167552,EFO_1001901,2002,False
ENSG00000066468,EFO_1001968,2014,False
ENSG00000073417,EFO_0000220,2015,False
ENSG00000184588,EFO_0003894,2010,False
ENSG00000112038,EFO_0005687,2004,True
ENSG00000082175,EFO_1001512,2007,False
ENSG00000100387,EFO_0000191,2006,False
ENSG00000123416,MONDO_0001528,2001,False
ENSG00000175166,MONDO_0008315,2004,False
ENSG00000172901,EFO_0000198,2015,False
ENSG00000198900,EFO_1001951,2014,True
ENSG00000145545,EFO_0000673,2011,True
ENSG00000240065,EFO_0000574,2005,False
ENSG00000176014,MONDO_0003000,2010,False
ENSG00000163285,MONDO_0001039,2012,False
ENSG00000128052,EFO_0000519,2007,True
ENSG00000117461,EFO_0000708,2014,False
ENSG00000105810,EFO_0000181,2015,False
ENSG00000176890,EFO_1000576,2005,False
ENSG00000096384,MONDO_0004992,2006,False
ENSG00000182871,EFO_0003907,2007,False
ENSG00000011677,EFO_0004329,2015,False
ENSG00000166828,EFO_0000537,2005,True
ENSG00000183648,MONDO_0008315,2005,True
ENSG00000176890,MONDO_0008170,1998,False
ENSG00000068078,EFO_0005221,2014,False
ENSG00000055118,EFO_0000373,2008,False
ENSG00000196557,EFO_1001884,2006,False
ENSG00000183873,EFO_0008522,2005,False
ENSG00000182866,EFO_0000519,2009,False
ENSG00000138160,EFO_0001378,2013,False
ENSG00000150594,MONDO_0007079,2004,False
ENSG00000129484,MONDO_0008315,2014,True
ENSG00000160752,EFO_0002430,2006,False
ENSG00000132437,MONDO_0043209,2012,False
ENSG00000185627,EFO_0005952,2004,False
ENSG00000165264,MONDO_0001187,2015,False
ENSG00000050555,EFO_0009321,2006,False
ENSG00000183873,MONDO_0016107,2011,False
ENSG00000145494,EFO_0000519,2015,False
ENSG00000127824,EFO_0000365,2002,False
ENSG00000037280,EFO_0000389,2005,False
ENSG00000065361,MONDO_0007254,2006,False
ENSG00000100902,MONDO_0018906,2013,False
ENSG00000010671,EFO_0000574,2011,True
ENSG00000149295,MONDO_0000594,2005,True
ENSG00000110195,EFO_0000616,2009,False
ENSG00000127824,EFO_0000222,2015,False
ENSG00000197565,EFO_0003899,2011,False
ENSG00000169432,EFO_0003768,2004,True
ENSG00000110717,EFO_0003884,2014,False
ENSG00000125538,MONDO_0017708,2011,False
ENSG00000105737,HP_0011868,2001,False
ENSG00000125508,EFO_0005221,2015,False
ENSG00000149305,MONDO_0004975,2007,False
ENSG00000167553,EFO_0003780,2002,False
ENSG00000120088,MONDO_0002050,2010,False
ENSG00000137285,MONDO_0015540,2012,False
ENSG00000065989,MONDO_0011382,2005,False
ENSG00000113263,MONDO_0008315,2009,False
ENSG00000105639,EFO_0002609,2013,True
ENSG00000137285,EFO_0000389,1999,False
ENSG00000163359,EFO_0003899,2011,False
ENSG00000198763,EFO_0000365,2012,False
ENSG00000149295,EFO_0000712,2010,False
ENSG00000169252,MONDO_0002363,2010,False
ENSG00000134640,MONDO_0024361,2004,False
ENSG00000169083,EFO_0000765,1998,False
ENSG00000258947,EFO_1001927,2014,False
ENSG00000170214,HP_0002019,2013,False
ENSG00000073756,MONDO_0002050,2007,False
ENSG00000254087,MONDO_0008903,2006,False
ENSG00000166136,EFO_1001480,2012,False
ENSG00000136521,EFO_1000045,2014,False
ENSG00000043591,EFO_0003888,2009,False
ENSG00000167553,EFO_0008528,2012,False
ENSG00000100387,EFO_0000717,2012,False
ENSG00000119888,EFO_0000294,2007,False
ENSG00000131759,EFO_0000180,2014,False
ENSG00000108107,MONDO_0010602,2009,False
ENSG00000061918,EFO_1001375,2001,False
ENSG00000171094,EFO_0000616,2014,True
ENSG00000126895,EFO_1000781,2013,False
ENSG00000151834,MONDO_0002009,2010,True
